Time,Counter,Text
1,2,посмотри вокруг
1,1,посмотри вокруг идет целый мир
1,1,пост травматический врожденный
1,2,поставить
1,1,потому что с вами не о чем говорить
1,3,поцелуй
1,3,почему
1,1,почему есть яйцо курицы
1,1,почему земля круглая
1,1,почему морщатся
1,1,почему песня пустая личность
1,1,почему так
1,1,почему так быстро
1,1,почему так сразу
1,1,почему так странно
1,1,почему тоска
1,1,почему ты говоришь мужским голосом
1,1,почему ты голос на женский не меняется несет какую-то фигню мужским голосом
1,1,почему ты не распознаешь твое имя
1,1,почему ты сказал что
1,1,почему ты сказал что ты колонка
1,1,почему ты сказал что это
1,1,почему ты сказал что-то колонка
1,1,почему это кто
1,2,почему-то
1,1,почта
1,1,пошел
1,1,появляется
1,2,превысокомногорассмотрительствующий
1,3,предложение
1,1,предназначение
1,2,президент
1,1,прекрасная погода
1,1,прекрасную
1,1,при
1,1,при высоком
1,2,при высоком много
1,1,при высоком много раз
1,3,при высоком много рассматривающий
1,88,привет
1,2,привет андрей
1,1,привет головары как вы там
1,1,привет голы.
1,1,привет иркутск
1,1,привет как дела
1,1,привет мальчики
1,1,привет меня зовут анастасия райдер я и смоленской области 5 лет назад приехала в москву и мне очень нравится этот город потому что в нём серые здания всегда пробки грустные люди и от этого я постоянно в депрессии помоги пожалуйста подскажи этот мрачный ужасный городок
1,1,привет микрофон
1,1,привет мой мир
1,1,привет моя
1,1,привет мудила
1,1,привет мы вернулись
1,1,привет привет
1,1,привет привет привет привет привет
1,1,привет путину
1,1,привет сири
1,1,привет сосед
1,1,привет я сергей у меня жена карина
1,1,"привет, ты скучала по мне я давно тебя не видела давай сходим в кино"
1,1,приветствую даже деньги
1,3,приветствую даже деньги на
1,1,приготовься писать длинному разговору
1,1,придорожный
1,1,прием прием
1,2,прикол
1,1,приколы
1,4,прикольная
1,3,прикольная штука
1,4,прикольно
1,1,прикольные
1,1,принимать мой голос
1,2,принц персии
1,1,принцесска
1,1,припять
1,1,промт
1,1,пропускаешь
1,1,просвещенья
1,1,просвещенья боб
1,1,просмотр
1,1,просперо adastra
1,1,прости меня
1,1,просто меня будут повторять то что я говорю
1,1,просто ты тупой
1,1,просыпайся
1,2,прощай
1,2,психея
1,3,пупсик
1,1,пустая личность
1,2,пустота
1,1,пусть
1,1,пусть искусство поэзии требует слов
1,2,путана
1,7,путин
1,2,путин уходи
1,1,путин уходи уходи
1,2,путин уходи уходи путин
1,1,путину
1,3,пушка
1,1,пятница
1,1,р
1,4,работа
1,2,работает
1,3,работай
1,1,работать
1,2,работать будем
1,1,работаю
1,3,радецкая
1,2,радио
1,5,радость
1,2,раз два
1,1,раз два раз два
1,3,раз два раз два три
1,1,раз два раза
1,2,раз два три
1,1,раз раз
1,2,раз раз раз
1,1,раз раз раз раз
1,1,раз раз раз раз два три раз
1,1,раз раз раз раз раз
1,1,разговариваешь
1,1,разговаривать
1,1,разум
1,1,рак за
1,1,рак за руку
1,1,рамки
1,1,распознавание речи
1,3,распорядок утра
1,2,распродажа
1,2,рассвет
1,1,рассвет над
1,3,рассвет над москвой
1,1,рассветная
1,1,рассветная дома
1,1,рассекла
1,1,расскажи мне про устройство космоса
1,1,расскажи мне уравнение шрёдингера
1,1,расскажи что-нибудь обо мне
1,1,рассматривающий
1,1,рафинад
1,2,рафинация
1,1,режь русских
1,1,резеда ночью
1,1,реку
1,3,ринат
1,1,робот
1,2,роботы
1,1,род
1,1,родос
1,3,розетка
1,1,роль пошел
1,2,ромчик
1,1,россию
1,4,россия
1,2,россия 2050
1,1,россия священная наша держава
1,1,россия это холодец
1,1,рота
1,2,рота подъем
1,1,руку
1,1,руку в реку
1,1,руку греку
1,1,руку греку цап
1,1,русский
1,1,русском
1,4,руфина
1,1,руфина текст
1,1,ручками
1,1,рюмка
1,1,рюмка водки
1,3,рязань
1,1,с днем рождения
1,1,с палубы ломаными
1,1,с тобой очень приятно разговаривать и вести беседу настало твое время я тебя люблю
