group,name,count
m381,FELL,35
m381,FRANKLIN,11
m381,GENTLEMAN,3
m381,KRENDLER,21
m381,LECHTER,28
m381,MAPP,26
m381,MRS. PAZZI,24
m381,PAZZI,90
m381,PSYCHIATRIST,31
m381,RICCI,4
m381,STARLING,189
m381,SUPERIOR,4
m381,VERGER,46
m381,VOICE ON PHONE,5
m382,ADAM,9
m382,ANDREW,4
m382,DONALD,12
m382,ERIC,5
m382,HAYLEY,7
m382,JASPER,13
m382,PIXEL,27
m382,TALIA,24
m382,WENDY,50
m382,WENDY                       ],6
m382,WICHITA,55
m382,WICHITA                      ],4
m383,BETTY,9
m383,BRAD,7
m383,COURTNEY,4
m383,DAD,8
m383,EARL,4
m383,HEATHER CHANDLER,34
m383,HEATHER DUKE,22
m383,HEATHER MCNAMARA,19
m383,J.D.,92
m383,KURT,11
m383,MOM,8
m383,PAULINE,5
m383,RAM,11
m383,VERONICA,184
m383,WHITNEY JAMES,7
m384,HERBERT,21
m384,HONORA,67
m384,JULIET,57
m384,PAULINE,62
m385,ALLISON,36
m385,BRET,19
m385,DR. AMBROSE,5
m385,GIVENS,6
m385,GWEN,10
m385,KIRSTY,21
m385,LANGE,11
m385,LARRY,6
m385,OLD MAN,5
m385,PARAMEDIC,5
m385,PINHEAD,5
m385,PRIEST,3
m385,SAGE,8
m385,TAWNY,18
m385,TREVOR,138
m386,BERNIE,119
m386,BUBBER,51
m386,CHICK,15
m386,CHUCKY,10
m386,DEAKINS,25
m386,DONNA,19
m386,DUKE,3
m386,EVELYN,17
m386,GALE,76
m386,JOAN,4
m386,JOEY,17
m386,PARKER,4
m386,ROBINSON,5
m386,WALLACE,20
m386,WINSTON,4
m387,BERT,5
m387,BULLY,8
m387,HIDER,51
m387,HOLLY,12
m387,JULIE,118
m387,NEIL,42
m387,NEIL'S FRIEND #1,4
m387,PHIL,88
m387,REALESTATE LADY,7
m387,RITA,7
m387,SALESGIRL,3
m387,SECRETARY,7
m387,THERAPIST,27
m388,BEDSOE,46
m388,CAPTAIN,4
m388,CAVANAUGH,42
m388,DETECTIVE GRELEY,11
m388,FARMER,8
m388,HOODED MAN,4
m388,ISABELLE,9
m388,JENNIFER,77
m388,KILVARA,11
m388,MACLEOD,6
m388,MCCLEOD,144
m388,MR. PARKER,3
m388,OLD MAN,3
m388,PROFESSOR DAJORSKI,12
m388,RACHEL,18
m388,REPORTER,3
m388,ROBBERY DETECTIVE,4
m388,SARAH,4
m388,TELLER,4
m388,VIEIRA,4
m389,ANDERS,7
m389,ANDERS' VOICE,4
m389,BELDONE,7
m389,BENZA,9
m389,CASTELLANO,6
m389,DENNIS,80
m389,DILL,3
m389,FISCHER,3
m389,HOWELL,22
m389,JANE,7
m389,JENNIFER,34
m389,JORGENSON,3
m389,KEVIN,36
m389,KLAUS,6
m389,LOUISE,5
m389,LOUISE'S VOICE,13
m389,MARION,4
m389,MARS,18
m389,MARTIN,16
m389,MIKKELSON'S VOICE,6
m389,MR. JONES,11
m389,SEYMORE,7
m389,TALLEY,166
m389,THE WATCHMAN,10
m389,THE WATCHMAN'S VOICE,6
m389,THOMAS,28
m389,TUZEE,5
m389,WALTER,13
m39,ABBOTT,49
m39,BOURNE,100
m39,CRONIN,11
m39,GRETKOV,9
m39,IRENA,14
m39,IVAN,4
m39,JARDA,15
m39,MARIE,33
m39,MARSHALL,4
m39,NEVINS/PHONE,3
m39,NICKY,34
m39,PAMELA,86
m39,PAMELA/PHONE,6
m39,TEDDY,7
m39,VIC,4
m39,ZORN,11
m390,BENEDICT,5
m390,BIK,6
m390,CAPTAIN,17
m390,COLONEL OLIVER,24
m390,GENERAL BIZIMUNGU,39
m390,GEORGE,10
m390,GLORIA,17
m390,GREGOIRE,8
m390,JOCK,16
m390,LIEUTENANT,9
m390,MILITIAMAN #1,8
m390,MR. GARINDI,7
m390,PAUL,255
m390,PRESIDENT,7
m390,REFUGEE,3
m390,ROGER,5
m390,SABENA PRESIDENT,6
m390,TATIANA,64
m390,XAVIER,6
m390,ZOZO,17
m391,BLACKBURN,47
m391,EDDIE,78
m391,EVELYN,50
m391,JENZEN,7
m391,KIRSTEN,7
m391,MELISSA,7
m391,PRICE,107
m391,PRITCHETT,62
m391,SARA,97
m391,SCHECTER,8
m391,VOICE,6
m392,AMY,27
m392,AUBREY,37
m392,MAURA,93
m392,SEAMUS,40
m392,SHEA,33
m392,WILL,102
m393,BRAD,6
m393,DOC,4
m393,ELLIOTT,14
m393,JOEY,79
m393,JP,43
m393,MAMA,8
m393,PINHEAD,10
m393,SANDY,14
m393,TERRI,65
m394,ALEX,57
m394,ALFRED,6
m394,ALMOND JOY,8
m394,ANNA,62
m394,CARDINAL,10
m394,CESAR,5
m394,DARWIN,19
m394,GATES,10
m394,HAWK,158
m394,KAPLAN,23
m394,MINERVA,23
m394,SNICKERS,9
m395,AD MAN #1,8
m395,AD MAN #2,7
m395,ADDISON,5
m395,AMY,100
m395,ANCIENT SORTER,6
m395,BARMAN,4
m395,BENNY,5
m395,BUZZ,23
m395,CHIEF,9
m395,EDITOR,4
m395,HUDSUCKER,11
m395,INTERCOM,4
m395,LOU,4
m395,MOSES,12
m395,MRS. MUSSBURGER,5
m395,MUSSBURGER,32
m395,NORVILLE,143
m395,SMITTY,8
m395,VETERAN #1,18
m395,VETERAN #2,16
m396,ALMA,14
m396,BETSY,116
m396,COACHMAN,5
m396,DR. MAXWELL,21
m396,HOLLAND,58
m396,JEFFRIES,5
m396,MRS. RAND,31
m396,RAND,40
m396,WILKENS,7
m397,BEN,132
m397,DOROTHY,5
m397,ELENA,111
m397,FRANCIS,22
m397,GEORGE,10
m397,GORMAN,3
m397,HAROLD,14
m397,JANEY,29
m397,JIM,18
m397,LIBBETS,16
m397,MARGE,5
m397,MIKEY,23
m397,PAUL,60
m397,PHILIP,19
m397,SANDY,28
m397,WENDY,75
m398,CHIEF NYBACK,11
m398,ELLIE,28
m398,FARRELL,6
m398,FRED,22
m398,HAP,17
m398,RACHEL,9
m398,RANDY,12
m398,TANYA,16
m398,WALTER,32
m398,WILL,131
m399,ARMAND,45
m399,CLAUDIA,84
m399,LESTAT,109
m399,LOUIS,203
m399,MADELEINE,6
m399,MALLOY,30
m4,ATTENDANT,5
m4,BARTENDER,6
m4,BILLY,8
m4,CANDY,11
m4,CASEY,6
m4,CATES,225
m4,ELAINE,59
m4,GANZ,32
m4,HADEN,16
m4,HAMMOND,152
m4,HENRY,4
m4,KEHOE,15
m4,LISA,5
m4,LUTHER,21
m4,SOSNA,9
m4,YOUNG COP,4
m40,ARGYLE,8
m40,CRAIG,19
m40,EDWARD,22
m40,HAMISH,26
m40,LEADER,3
m40,LEPER,4
m40,LONGSHANKS,19
m40,MAGISTRATE,4
m40,MARION,15
m40,NICOLETTE,5
m40,PRINCESS,47
m40,ROBERT,16
m40,STEPHEN,12
m40,WALLACE,53
m40,WILLIAM,28
m400,BROOKS,14
m400,DAVE,6
m400,DERRICK,4
m400,JULIE,107
m400,KARLA,88
m400,MAC,4
m400,MARK,5
m400,NANCY,9
m400,RAY,23
m400,TITUS,4
m400,TYRELL,49
m400,WILL,50
m401,ALBRECHT,37
m401,CATHY,54
m401,DR. DROSSOS,8
m401,GENERAL,64
m401,MISS WOLLSTEN,23
m401,OLIVER,65
m401,ST. AUBYN,8
m401,THEA,26
m402,BAILEY,7
m402,BERT,11
m402,CARTER,4
m402,CLARENCE,43
m402,CLARENCE'S VOICE,22
m402,COP,3
m402,DR. CAMPBELL,5
m402,ERNIE,8
m402,FRANKLIN'S VOICE,10
m402,GEORGE,275
m402,GOWER,12
m402,HARRY,11
m402,JOE,4
m402,JOSEPH'S VOICE,20
m402,MA BAILEY,5
m402,MAN,5
m402,MARTINI,7
m402,MARTY,4
m402,MARY,57
m402,MOTHER,5
m402,MRS. BAILEY,14
m402,NICK,5
m402,POP,13
m402,POTTER,21
m402,SAM,7
m402,SAM'S VOICE,5
m402,TELLER,5
m402,UNCLE BILLY,28
m402,VIOLET,13
m402,ZUZU,10
m403,ANDY,48
m403,BOB,8
m403,BRODY,177
m403,BROOKE,19
m403,DIANE,4
m403,DOUG,22
m403,ED,12
m403,ELKINS,21
m403,ELLEN,51
m403,HENDRICKS,40
m403,JACKIE,32
m403,LARRY,18
m403,LUCY,14
m403,MIKE,58
m403,PATRICK,5
m403,PATROL VOICE,11
m403,PETERSON,21
m403,PHIL,6
m403,POLO,4
m403,RED,7
m403,SEAN,18
m403,TERRY,5
m403,TIMMY,6
m403,TINA,17
m403,VAUGHN,28
m404,BRIAN,5
m404,CALVIN,10
m404,HARRIS,3
m404,IKE,4
m404,KATHRYN,155
m404,KELLY,45
m404,MAN,3
m404,MIKE,166
m404,OPERATOR,4
m404,OVERMAN,4
m404,PHILIP,79
m404,RUTH,6
m404,SEAN,48
m404,SHELLY,3
m404,TOD,9
m404,WOMAN,3
m405,CARLA,54
m405,CLARENCE,7
m405,ELLEN,129
m405,HOAGIE,73
m405,HOOPER,12
m405,JAKE,118
m405,LOUISA,11
m405,MICHAEL,168
m405,POLLY,6
m405,SEAN,18
m405,THEA,34
m406,JACK,7
m406,MOTHER,6
m407,AMANDA,5
m407,BERLIN,199
m407,BLATTIS,12
m407,CITRINE,30
m407,GOODRIDGE,8
m407,HELENA,62
m407,MARGIE,18
m407,ROSS,109
m407,TAYLOR,17
m407,TRAVIS,14
m408,AVERY,30
m408,CHAD,3
m408,CUSH,5
m408,DOOLER,5
m408,DOROTHY,110
m408,FIRESTONE,3
m408,JERRY,252
m408,LAUREL,17
m408,MARCEE,14
m408,MATT,11
m408,RAY,14
m408,SUGAR,14
m408,TEE PEE,5
m408,TIDWELL,77
m408,WOMAN,13
m409,AMANDA,61
m409,BILLY,34
m409,ELLIE,13
m409,ERIC,29
m409,GRANT,86
m409,PAUL,63
m41,ANDREA,47
m41,CARLOS,7
m41,DR. REDFIELD,28
m41,EVAN,191
m41,HEIDI,8
m41,HUNTER,4
m41,JASON,5
m41,KAYLEIGH,79
m41,LENNY,14
m41,MR. MILLER,9
m41,MRS. BOSWELL,5
m41,PROFESSOR CARTER,7
m41,THUMPER,10
m41,TOMMY,22
m41,WAITRESS,4
m410,AJAY,9
m410,EDDIE,6
m410,HAMMOND,11
m410,JUTTSON,10
m410,KELLY,18
m410,LUDLOW,34
m410,MALCOLM,90
m410,NICK,38
m410,ROLAND,47
m410,SARAH,44
m411,ARNOLD,21
m411,DODGSON,4
m411,ELLIE,104
m411,GENNARO,26
m411,GRANT,127
m411,HAMMOND,74
m411,HARDING,7
m411,LEX,41
m411,MALCOLM,51
m411,MULDOON,22
m411,NEDRY,10
m411,ROSTAGNO,6
m411,TIM,46
m412,BILLER,22
m412,BRUCE'S VOICE,12
m412,HARDING,10
m412,HAYES,7
m412,JANET,19
m412,KWAN,7
m412,RUBY,86
m412,SENA,61
m413,ANNA,5
m413,ASSISTANTS,4
m413,BEARDED ANARCHIST,5
m413,BIZZLEBEK,22
m413,BURGEL,14
m413,CHIEF CLERK,15
m413,GABRIELA,63
m413,INSPECTOR,19
m413,KAFKA,163
m413,KEEPER,16
m413,LUDWIG,14
m413,MURNAU,11
m413,OSKAR,21
m413,POCKMARKED ANARCHIST,11
m414,ANN,38
m414,DENHAM,38
m414,ENGLEHORN,8
m414,JACK,41
m414,KID,4
m414,LORD DARROW,8
m414,MR GINTING,6
m415,ARLYN,4
m415,BREE,161
m415,CABLE,39
m415,CABLE'S VOICE,8
m415,FRANK,8
m415,KLUTE,170
m415,LELA,4
m415,MR. FABER,6
m415,ROSS,17
m415,SPANGLER,12
m415,STREIGER,6
m415,TRASK,23
m415,TRINA,4
m416,ALVAREZ,16
m416,BILLY,90
m416,GRESSEN,33
m416,INTERVIEWER,6
m416,JOANNA,63
m416,JUDGE,8
m416,O'CONNOR,20
m416,PHYLLIS,18
m416,SATURDAY FATHER,3
m416,SECRETARY,3
m416,SHAUNESSY,43
m416,SHAUNESSY'S VOICE,8
m416,SURGEON,5
m416,TEACHER,5
m416,TED,228
m416,THELMA,39
m416,WOMAN'S VOICE,3
m417,BODYGUARD,6
m417,BOY,5
m417,FATHER,10
m417,GENERAL CHIANG,8
m417,GENERAL CHIANG CHINWU,6
m417,KASHAG MEMBER,15
m417,LHAMO,8
m417,LING RINPOCHE,3
m417,LOBSANG,4
m417,LORD CHAMBERLAIN,35
m417,LUKHANGWA,9
m417,MAN,3
m417,MAO TSE TUNG,8
m417,MOTHER,20
m417,NOBLE BOY,4
m417,NORBU THUNDRUP,23
m417,TAKSTER RINPOCHE,9
m417,TAKTRA RINPOCHE,5
m417,TENZIN GYATSO,132
m417,TIBETAN WOMAN,5
m417,WOMAN,4
m418,BICKERMAN,15
m418,GARE,9
m418,HECTOR,96
m418,JACK,134
m418,KELLY,196
m418,KEOUGH,111
m418,KEVIN,20
m418,OKUBO,11
m419,ARDELIA,15
m419,BRIGHAM,6
m419,CATHERINE,4
m419,CHILTON,9
m419,CLARICE,205
m419,CRAWFORD,62
m419,DR. DANIELSON,5
m419,DR. LECTER,99
m419,KRENDLER,8
m419,MR. GUMB,6
m419,MR. YOW,6
m419,PILCHER,8
m419,RODEN,4
m419,SEN. MARTIN,5
m419,STACY,7
m42,ANNINA,19
m42,BERGER,10
m42,CARL,13
m42,EMIL,4
m42,EUROPEAN,4
m42,FERRARI,29
m42,ILSA,115
m42,LASZLO,111
m42,RENAULT,135
m42,RICK,281
m42,SAM,30
m42,STRASSER,58
m42,TOURIST,3
m42,UGARTE,16
m42,YVONNE,6
m420,ALICE,4
m420,CORA,52
m420,HAWKEYE,74
m420,HEYWARD,76
m420,JACK,10
m420,LIEUTENANT,5
m420,MAGUA,22
m420,MONTCALM,21
m420,MUNRO,41
m420,SENTRY,3
m420,SERGEANT MAJOR,8
m420,WEBB,5
m421,BECK,93
m421,BOWMAN,11
m421,COBB,33
m421,DEJESUS,19
m421,DOC,33
m421,JONES,69
m421,MARTIN,12
m421,SIXPACK,8
m421,WILLIE,51
m421,WILLIE'S VOICE,4
m422,BACON,31
m422,BARRY,19
m422,BIG CHRIS,24
m422,DEAN,21
m422,DOG,32
m422,DOORMAN,4
m422,EDDY,60
m422,GARY,11
m422,HATCHET,28
m422,J,8
m422,JD,9
m422,JOHN,5
m422,JOHN O'DRISCOLL,4
m422,LITTLE CHRIS,4
m422,NICK,16
m422,PAUL,4
m422,PLANK,21
m422,SAMOAN JO,4
m422,SOAP,37
m422,TOM,51
m422,TRAFFIC WARDEN,4
m422,WILLY,4
m422,WINSTON,12
m423,AMADO,20
m423,ATHENA,32
m423,BEN,16
m423,BUDDY,9
m423,BUNNY,19
m423,CAROLYN,11
m423,CHET,28
m423,CHUCHO,6
m423,CLIFF,39
m423,CODY,7
m423,DEL,62
m423,ELADIO,12
m423,ENRIQUE,17
m423,FENTON,11
m423,H.L.,7
m423,HOLLIS,42
m423,JORGE,6
m423,MARISOL,7
m423,MERCEDES,30
m423,MIKEY,24
m423,MINNIE,11
m423,MOLLY,3
m423,OTIS,42
m423,PALOMA,16
m423,PETE,14
m423,PILAR,97
m423,PRISCILLA,17
m423,RAY,18
m423,RODERICK,5
m423,SAM,190
m423,SHADOW,4
m423,WADE,30
m423,WESLEY,10
m423,YOUNG MERCEDES,4
m423,YOUNG OTIS,6
m423,YOUNG PILAR,3
m423,YOUNG SAM,4
m423,ZACK,5
m424,BELLBOY,4
m424,BILLY,20
m424,BLONDE GIRL,4
m424,BUTTERFIELD,31
m424,CULTISTS,3
m424,DOROTHEA,72
m424,EDDISON,9
m424,HARRY,222
m424,JENNIFER,10
m424,LOOMIS,6
m424,MILLER,7
m424,NIX,12
m424,QUAID,11
m424,SWANN,45
m424,TOFFLER,5
m424,VALENTIN,53
m424,VINOVICH,11
m424,WILDER,13
m425,BOB,128
m425,CHARLOTTE,111
m425,ELAINE,6
m425,JOHN,31
m425,KELLY,7
m425,LAUREN,3
m425,LYDIA,27
m425,RECEPTION,7
m425,WOMAN,8
m426,CLAIRE,37
m426,DEFENSE ATTORNEY,8
m426,DR. ALLEN,12
m426,FATHER FRANK,9
m426,FATHER JAMES,18
m426,LAREAUX,15
m426,MAYA,106
m426,MELVIN,6
m426,MICHAEL,4
m426,MR. SILBERMAN,5
m426,MRS. QUINTANA,5
m426,PETER,154
m426,RECEPTIONIST,6
m426,SALLY,10
m426,SMYTHE,18
m426,TOWNSEND,11
m426,VIZNICK,3
m427,CAMILLE,51
m427,COACH MILLER,8
m427,JASON,10
m427,JIM,3
m427,KYRA,13
m427,LENA,22
m427,MONICA,250
m427,NATHAN,14
m427,NONA,36
m427,QUINCY,223
m427,SHAWNEE,5
m427,SIDRA,20
m427,ZEKE,51
m428,AVI,6
m428,BURT,9
m428,CHAD,17
m428,CLAUDIA,109
m428,CLAUIDA,4
m428,COCKTAIL WAITRESS,4
m428,CYNTHIA,17
m428,DIXON,34
m428,DOC,7
m428,DONNIE,52
m428,DR. LANDON,9
m428,EARL,30
m428,FEMALE VOICE,5
m428,FRANK,71
m428,GWEN,22
m428,GWENOVIER,29
m428,JANET,11
m428,JIM KURRING,144
m428,JIMMY,100
m428,JULIA,10
m428,KLIGMAN,16
m428,LINDA,37
m428,MARCIE,32
m428,MARY,5
m428,MIDDLE AGED GUY,8
m428,PAULA,12
m428,PHIL,85
m428,PINK DOT GIRL,14
m428,RICHARD,16
m428,RICK,21
m428,ROSE,43
m428,SOLOMON,14
m428,STANLEY,62
m428,THURSTON,27
m428,WORM,27
m428,YOUNG PHARMACY KID,5
m429,ANNE,21
m429,ARAMIS,90
m429,ATHOS,100
m429,D'ARTAGNAN,74
m429,KEEPER,5
m429,LIEUTENANT,8
m429,LOUIS,79
m429,MAN IN THE IRON MASK,10
m429,MICHELLE,13
m429,PHILLIPPE,18
m429,PIERRE,4
m429,PORTHOS,37
m429,RAOUL,10
m43,ALEKSEI,3
m43,BADCHUCK,40
m43,BETTINA,13
m43,CHUCK,162
m43,CHUCK/CAPTAIN,3
m43,DOCTOR,9
m43,DRIVER,4
m43,ERICA,5
m43,GOODCHUCK,36
m43,KELLY,57
m43,LESLIE,3
m43,MOM,10
m43,ROGER,4
m43,STAN,43
m43,TECHNICIAN,5
m43,VOICE,3
m430,CRAIG,10
m430,D.T.,6
m430,DOYLE,64
m430,JIM,72
m430,LURCH,6
m430,MARVOSA,42
m430,OFFICER,6
m430,STEPHANIE,21
m430,TUBBS,40
m430,WOMAN,10
m430,ZYDOWSKI,8
m431,BLOOM,14
m431,BOWMAN,14
m431,CHESTER,4
m431,CRAWFORD,102
m431,DOLLARHYDE,60
m431,DR. CHILTON,13
m431,GRADUATE STUDENT,8
m431,GRAHAM,235
m431,GRAMPA,4
m431,GUARD,4
m431,KEVIN,17
m431,LECKTOR,47
m431,LOUNDS,24
m431,MOLLY,51
m431,OFFICER,4
m431,REBA,31
m431,RED DRAGON,4
m431,SARAH,4
m431,SHERMAN,5
m431,SPRINGFIELD,13
m431,SPURGEN,6
m431,VOICE,10
m432,ANDY,145
m432,BOOKER,6
m432,ED,4
m432,GEORGE,74
m432,JACK BURNS,4
m432,JANICE,7
m432,LAWLER,4
m432,LYNNE,26
m432,MANAGER,4
m432,MAYNARD,6
m432,MIMI,4
m432,OLD DOCTOR,3
m432,SAD SACK,6
m432,STANLEY,12
m432,TONY CLIFTON,14
m432,YOGI,9
m432,ZMUDA,27
m433,AGENT JONES,6
m433,AGENT SMITH,13
m433,APOC,4
m433,CHOI,7
m433,CYPHER,35
m433,LIEUTENANT,3
m433,MORPHEUS,99
m433,NEO,165
m433,ORACLE,16
m433,SWITCH,4
m433,TANK,45
m433,TRINITY,93
m434,BOY,7
m434,BOY #1,6
m434,BOY #2,4
m434,BOYS,4
m434,CHARLIE,185
m434,DIANE,8
m434,GIOVANNI,18
m434,JIMMY,4
m434,JOEY,4
m434,JOHNNY BOY,64
m434,MARIO,6
m434,MICHAEL,54
m434,OSCAR,10
m434,SAL,8
m434,TERESA,31
m434,TONY,34
m435,ALLISON,51
m435,AMBROSE,5
m435,BONTECOU,4
m435,COYLE,6
m435,DREW,118
m435,EASTER,17
m435,JENNIFER,9
m435,JOE,253
m435,PARRISH,309
m435,QUINCE,70
m435,SLOANE,16
m435,SUSAN,176
m435,VOICE,24
m435,YOUNG MAN,36
m436,BLONDE,5
m436,BURT,28
m436,DODD,6
m436,JIMMY,9
m436,LEONARD,228
m436,LEONARD'S WIFE,3
m436,MRS. JANKIS,5
m436,NATALIE,83
m436,TEDDY,96
m437,BARTENDER,4
m437,CASTILLO,26
m437,COLEMAN,7
m437,CROCKETT,154
m437,EL TIBURON,6
m437,FUJIMA,34
m437,GINA,18
m437,ISABELLA,74
m437,JOSÉ YERO,27
m437,MONTOYA,7
m437,STEVENS,14
m437,TRUDY,5
m437,TUBBS,91
m438,CASS,6
m438,JOE,118
m438,MARINE,3
m438,O'DANIEL,11
m438,RALPH,5
m438,RATSO,73
m438,RICH LADY,4
m438,SHIRLEY,17
m438,TOWNY,11
m438,VETERAN,3
m439,BELL,28
m439,BILLY,119
m439,DAVIS,7
m439,DETECTIVE,4
m439,DRIVER,9
m439,ERICH,16
m439,FATHER,11
m439,MAX,38
m439,SUSAN,6
m439,TEX,14
m439,YESIL,4
m439,ZIAT,7
m44,ANGELA,16
m44,BUSTER,18
m44,CANDY,88
m44,CURLY,5
m44,EDNA,9
m44,FUZZY,12
m44,HOMER,178
m44,JACK,5
m44,LARCH,75
m44,MAJOR WINSLOW,5
m44,MARY AGNES,3
m44,MR. ROSE,54
m44,MRS. GOODHALL,4
m44,MUDDY,17
m44,OLIVE,8
m44,PEACHES,11
m44,RAY,5
m44,ROSE ROSE,31
m44,WALLY,32
m440,JEREMY,3
m440,JOSH,15
m440,LEONARD,46
m440,MANNY,10
m440,PETER,79
m440,RICKY,4
m440,SIRI,11
m440,SUSAN,75
m441,ANNIE,157
m441,BUSTER,51
m441,LIBBY,4
m441,PAUL,140
m441,PETE,6
m441,SINDELL,21
m441,VIRGINIA,17
m442,AMBROSE,51
m442,BILLY,19
m442,BILLY'S VOICE,5
m442,ETHAN,163
m442,LUTHER,36
m442,MCCLOY,11
m442,NEKHORVICH,15
m442,NYAH,104
m442,STAMP,9
m442,SWANBECK,40
m442,WALLIS,3
m443,ANATOLY,6
m443,BARNES,11
m443,CLAIRE,52
m443,ETHAN,174
m443,GUARD RANDALL,3
m443,JACK,14
m443,KASIMOV,5
m443,KITTRIDGE,41
m443,KRIEGER,11
m443,LUTHER,19
m443,MATTHIAS,15
m443,MAX,30
m443,PHELPS,46
m443,SARAH,12
m444,AVA,3
m444,BOBO,5
m444,COSMO,51
m444,FELIX,6
m444,GREGORY,3
m444,LORETTA,215
m444,LUCY,8
m444,MONA,6
m444,MR. JOHNNY,67
m444,OLD MAN,14
m444,PERRY,32
m444,PERRY'S VOICE,4
m444,PRIEST,6
m444,RAYMOND,24
m444,RITA,20
m444,RONNY,112
m444,ROSE,82
m444,ROSE'S VOICE,4
m444,SHY WAITER,9
m445,ALL,9
m445,ARTHUR,124
m445,BEDEVERE,35
m445,BLACK KNIGHT,18
m445,BODY,5
m445,BRIDGEKEEPER,9
m445,CART DRIVER,10
m445,CONCORDE,6
m445,DENNIS,16
m445,FATHER,42
m445,FIRST GUARD,16
m445,FIRST VILLAGER,5
m445,GALAHAD,24
m445,GOD,4
m445,LARGE MAN,13
m445,LAUNCELOT,39
m445,MAN,6
m445,OLD WOMAN,8
m445,OTHER KNIGHTS,6
m445,PIGLET,4
m445,PRINCE,19
m445,ROBIN,14
m445,SINGERS,5
m445,SOLDIER,13
m445,SOOTHSAYER,3
m445,TALL KNIGHT,22
m445,TIM,22
m445,ZOOT,8
m446,ARCHIE,36
m446,ASSISTANT DRESSER,4
m446,BARNEY,4
m446,BERTIE,25
m446,BERTIE'S VALET,5
m446,BROWN,157
m446,DEAN WELLSELLY,4
m446,DISRAELI,60
m446,JENNER,15
m446,LADY ELY,10
m446,PONSONBY,45
m446,PRINCESS ALEXANDRA,5
m446,STANLEY,11
m446,VICTORIA,103
m447,ALBERT,18
m447,ALEX,113
m447,ALEX'S MOTHER,4
m447,BOY,5
m447,DIFFORD,15
m447,GREG,7
m447,LAURIE,8
m447,NICK,95
m447,STILTS,12
m448,ADAM,48
m448,BETTY,96
m448,BILLY,5
m448,COCO,20
m448,COWBOY,16
m448,CYNTHIA,20
m448,DAN,7
m448,DARKHAIRED WOMAN,5
m448,DETECTIVE HARRY MCKNIGHT,12
m448,DETECTIVE NEAL DOMGAARD,11
m448,ED,4
m448,HERB,8
m448,HOTEL MANAGER,6
m448,JIMMY,6
m448,JOE,14
m448,LANEY,5
m448,MIDDLEAGED WOMAN,4
m448,PARAMOUNT GUARD,5
m448,RAY,3
m448,RITA,46
m448,SERGEANT BAXTER,3
m448,WALLY,5
m449,ANNOUNCER,5
m449,BRUCE,122
m449,FRED THOMISON,4
m449,JOHN C. MCCAY,31
m449,JOHNNY,62
m449,MATTHEW,78
m449,SAUNDRA,109
m449,ZACH,73
m45,ASHBY,26
m45,BIG AL,4
m45,BUTCH,33
m45,GILLETTE,4
m45,GORDO,42
m45,JAKE,249
m45,KING PIN,30
m45,LILY,73
m45,LIONEL,5
m45,LUPUS,22
m45,MILES,40
m45,MOONAN,16
m45,MR. LEWIS,7
m45,ROTTOVICH,25
m45,SALESGIRL,7
m45,SOBOZINSKI,19
m45,SUITS,13
m450,ALFRED,9
m450,BOY,9
m450,DARYL,17
m450,HARRY,55
m450,HILLARY,6
m450,JEFFREY,23
m450,JUDY,13
m450,KEVIN,6
m450,MAN,9
m450,MR. OWETT,6
m450,NICK,89
m450,PHIL,49
m450,ROSE,51
m450,SAM,24
m450,SHELLY,37
m450,STANLEY,6
m450,VADA,240
m451,ARTHUR,4
m451,BOY#2,4
m451,DANNY,13
m451,DR WELTY,8
m451,HARRY,128
m451,JUDY,4
m451,MR. BIXLER,20
m451,NURSE RANDALL,5
m451,PHIL,17
m451,SHELLY,141
m451,THOMAS J,94
m451,VADA,212
m452,DIGGER,56
m452,JULIANNE,225
m452,KIMMY,66
m452,MANDY,12
m452,MICHAEL,118
m452,SAMMY,8
m452,WALTER,12
m453,ALBUQUERQUE,12
m453,BARBARA JEAN,20
m453,BARNETT,35
m453,BILL,22
m453,BUD,13
m453,GREEN,35
m453,JOAN,7
m453,KENNY,40
m453,L.A. JOAN,9
m453,LINNEA,53
m453,MAN,5
m453,MANAGER,5
m453,MARY,15
m453,MOTHER,16
m453,NORMAN,7
m453,NURSE,9
m453,OPAL,28
m453,REESE,32
m453,STAR,18
m453,SUELEEN,17
m453,TOM,48
m453,TRIPLETTE,60
m453,WADE,20
m453,WOMAN'S VOICE,4
m454,GRACE,10
m454,MABEL,3
m454,MALLORY,14
m454,MCCLUSKY,20
m454,MICKEY,93
m454,MOVIE MALLORY,5
m454,MOVIE MICKEY,5
m454,NORMAN,17
m454,PITNEY,6
m454,ROGER,20
m454,SCAGNETTI,29
m454,SCOTT,8
m454,SIMON,19
m454,WAYNE,119
m454,WURLITZER,44
m455,BARTENDER,3
m455,DORIS,9
m455,DRIVER,6
m455,DUFF,245
m455,EFFIE,11
m455,FOREMAN,5
m455,FRANKIE,23
m455,JOCKO,15
m455,JOE,9
m455,JOHNSON,3
m455,JOSIE,112
m455,LEE,27
m455,OWNER,10
m455,POP,3
m455,REVEREND DAWSON,22
m455,SUPERVISOR,10
m455,UNDERTAKER,7
m455,WHITE,6
m455,WILL,31
m456,DANNY,12
m456,NATHAN,8
m456,OMAR,9
m457,3JANE,12
m457,AEROL,6
m457,ARMITAGE,53
m457,BAO/WINTERMUTE,9
m457,CASE,180
m457,DIXIE,39
m457,JULIUS/WINTERMUTE,9
m457,LINDA LEE,6
m457,MAELCOM,10
m457,MCCOY,7
