group,name,Counter,radius
2,скажи ка дядя ведь недаром,2,4.0
2,скажи мне,6,9.0
2,скейт,3,6.0
2,слушать,5,8.0
2,слышно,3,6.0
2,смерти,2,4.0
2,смерть,4,7.0
2,сноу,2,4.0
2,совсем один,2,4.0
2,совсем один один совсем,2,4.0
2,создатель,2,4.0
2,создатель неба,2,4.0
2,создать,2,4.0
2,сознание,2,4.0
2,солнышко мое обожаю тебя,2,4.0
2,соня,3,6.0
2,софия,3,6.0
2,спайс,2,4.0
2,спайс создатель неба,2,4.0
2,спасибо,4,7.0
2,спасибо было весело,3,6.0
2,стефани,7,10.0
2,стефания,2,4.0
2,стиморол козел,3,6.0
2,стоит ли андроиды об электроовцах,3,6.0
2,стоная грибы,2,4.0
2,судьба,2,4.0
2,супер,3,6.0
2,существуют ли инопланетяне,2,4.0
2,счастье есть,3,6.0
2,счастья,10,12.0
2,счастья счастья счастья счастья,2,4.0
2,такая вечеринка,2,4.0
2,таня,2,4.0
2,твой отец,2,4.0
2,тебя,6,9.0
2,тигр,4,7.0
2,том,2,4.0
2,трасса,2,4.0
2,три,2,4.0
2,три раз,2,4.0
2,тупой,2,4.0
2,тут круто,2,4.0
2,ты,6,9.0
2,ты боишься,3,6.0
2,ты должен выбрать,3,6.0
2,ты кто,3,6.0
2,ты любишь кушать,2,4.0
2,ты мне,2,4.0
2,ты не можешь меня,2,4.0
2,ты ничего не,2,4.0
2,ты ничего не знаешь,5,8.0
2,ты ничего не знаешь джон сноу,4,7.0
2,ты обиделась,2,4.0
2,ты тупишь,2,4.0
2,ты умрешь через 7 дней,2,4.0
2,тыр тыр,2,4.0
2,тыр тыр тыр,2,4.0
2,у,4,7.0
2,у меня,2,4.0
2,у тебя,2,4.0
2,у тебя микрофон,2,4.0
2,у тебя осталось 7 дней,2,4.0
2,ужас,6,9.0
2,умирание,5,8.0
2,умираю,2,4.0
2,умна и,2,4.0
2,уровня,2,4.0
2,факин бич,2,4.0
2,х**,4,7.0
2,х** х**,3,6.0
2,хай,2,4.0
2,хаустов,3,6.0
2,хей хей хей,2,4.0
2,хеллоу team,2,4.0
2,хер,2,4.0
2,холера,2,4.0
2,хорош,3,6.0
2,хорошо,2,4.0
2,хочу,2,4.0
2,хрен огородный,2,4.0
2,цепь,2,4.0
2,цепь на дубе,2,4.0
2,цып цып,2,4.0
2,цып цып цып цып,2,4.0
2,чебурек,3,6.0
2,чем смысл жизни,3,6.0
2,чмо,2,4.0
2,что,6,9.0
2,что будет если закрыть глаза,2,4.0
2,что будет завтра,2,4.0
2,что говоришь,3,6.0
2,что здесь происходит,3,6.0
2,что надо,2,4.0
2,что сказать,2,4.0
2,что станет с россией,2,4.0
2,что-нибудь,4,7.0
2,что-то поприятнее,2,4.0
2,чуваки,23,16.0
2,чуваки пппп,2,4.0
2,чуваки чуваки,2,4.0
2,шакал,2,4.0
2,эй,2,4.0
2,эссе,2,4.0
2,это не ответ,3,6.0
2,эту хрень я не поняла,2,4.0
2,юля,4,7.0
2,юля привет,4,7.0
2,я,22,16.0
2,я арагорн сын араторна,2,4.0
2,я боюсь,3,6.0
2,я боюсь кушать котлеты в дубае,2,4.0
2,я в,2,4.0
2,я в дубае,2,4.0
2,я вызываю тебя,2,4.0
2,я вырос ступеньки,2,4.0
2,я здесь,2,4.0
2,я лена,3,6.0
2,я люблю,7,10.0
2,я люблю камиллу,4,7.0
2,я люблю нефть,3,6.0
2,я люблю пиво,5,8.0
2,я люблю тебя,3,6.0
2,я молча,3,6.0
2,я молча слушала,2,4.0
2,я молчал,2,4.0
2,я не,2,4.0
2,я не знаю,2,4.0
2,я не знаю что сказать что ты хочешь от меня,2,4.0
2,я не знаю это ты,3,6.0
2,я но потом отвечает,3,6.0
2,я пидр,3,6.0
2,я скоро,2,4.0
2,я твой,2,4.0
2,я тебя,4,7.0
2,я тебя люблю,5,8.0
2,я телефон звонит,2,4.0
2,я хочу,3,6.0
2,яблоки,3,6.0
2,япония,3,6.0
2,яскевич вот news,2,4.0
3,1,42,18.0
3,1 1,12,12.0
3,1 1 1,2,4.0
3,1 1 1 1,3,6.0
3,1 1 1 2,2,4.0
3,1 терабайт,2,4.0
3,10,5,8.0
3,100,3,6.0
3,1015,3,6.0
3,1516,3,6.0
3,18,4,7.0
3,1848,4,7.0
3,2,6,9.0
3,2 3 1 1,2,4.0
3,2 семестр,2,4.0
3,2015 год,2,4.0
3,22 см,3,6.0
3,23,11,12.0
3,23 18,2,4.0
3,25,2,4.0
3,345,2,4.0
3,45,3,6.0
3,50,3,6.0
3,66,2,4.0
3,666,3,6.0
3,76,2,4.0
3,8 0,2,4.0
3,8568,3,6.0
3,adidas,3,6.0
3,adidas калуга рассматривающий который смотреть,2,4.0
3,aimp,2,4.0
3,aion,2,4.0
3,aloha,5,8.0
3,always be with you,5,8.0
3,ann way,3,6.0
3,apc,2,4.0
3,api,2,4.0
3,bios,3,6.0
3,bonjour,3,6.0
3,boss hoss boss,2,4.0
3,british people,3,6.0
3,creed,2,4.0
3,dota,4,7.0
3,epub,2,4.0
3,esab,2,4.0
3,filiza,2,4.0
3,frozen,11,12.0
3,frozen frozen,2,4.0
3,google,2,4.0
3,hero,3,6.0
3,hotel по skype,2,4.0
3,ipad 2,2,4.0
3,iphone,4,7.0
3,iphone 1,2,4.0
3,iphone г****,2,4.0
3,java,8,10.0
3,job,2,4.0
3,jump,2,4.0
3,lady gaga видео,2,4.0
3,legrand,3,6.0
3,love,2,4.0
3,mail,9,11.0
3,mail.ru,2,4.0
3,minecraft,6,9.0
3,modus in rebus,3,6.0
3,my name is kate,2,4.0
3,ok google,2,4.0
3,ololo,2,4.0
3,one love,2,4.0
3,oracle я найду,2,4.0
3,pdalife,2,4.0
3,pencil,2,4.0
3,quadrocopter,2,4.0
3,quadrocopter зинаида ярославль,2,4.0
3,rggu,6,9.0
3,rgsu,2,4.0
3,rgsu убью,4,7.0
3,roundsound саунд,2,4.0
3,rudn,2,4.0
3,rutra,2,4.0
3,sancta simplicitas,3,6.0
3,selena,3,6.0
3,silentium,3,6.0
3,simocode,2,4.0
3,simocode.,3,6.0
3,subaru,2,4.0
3,supersonic,2,4.0
3,translate,2,4.0
3,viktoria,2,4.0
3,viktoria viktoria,2,4.0
3,viktoria viktoria viktoria viktoria viktoria,2,4.0
3,vip,2,4.0
3,whatsapp,3,6.0
3,wi-fi,3,6.0
3,wirtschaftswunder,2,4.0
3,yesterday идет на андроиде от ниток,2,4.0
3,youtube,7,10.0
3,zabbix молодец,2,4.0
3,а,16,14.0
3,а вы сталинград,2,4.0
3,а где,8,10.0
3,а где катя,3,6.0
3,а как вас зовут,2,4.0
3,а кто нас отмечать то будет,2,4.0
3,а может,4,7.0
3,а может путин,2,4.0
3,а можно все,3,6.0
3,а мы,3,6.0
3,а мы уже смотрели,2,4.0
3,а на самом деле,2,4.0
3,а у,2,4.0
3,а у реки,2,4.0
3,а что здесь такого,2,4.0
3,а что надо говорить,2,4.0
3,а я,2,4.0
3,абла эспаньол,2,4.0
3,абрау дюрсо шампанское,3,6.0
3,абрау-дюрсо,5,8.0
3,аватан,4,7.0
3,авито,2,4.0
3,автомобиль,3,6.0
3,адель,2,4.0
3,аделя,2,4.0
3,ай лав май скул,3,6.0
3,ай олвейс,2,4.0
3,ай олвейс тубе,2,4.0
3,айгинин,2,4.0
3,айл би бэк,3,6.0
3,актеры,2,4.0
3,актобе,2,4.0
3,алгебра,2,4.0
3,александр,4,7.0
3,алена,16,14.0
3,алешкины,2,4.0
3,алешкины лепешки,2,4.0
3,алиев,2,4.0
3,алик,2,4.0
3,алина,4,7.0
3,алина выдра,4,7.0
3,алиса,5,8.0
3,алкашка,3,6.0
3,аллах,3,6.0
3,алло,31,17.0
3,алло алло,4,7.0
3,алтай,6,9.0
3,алтан,8,10.0
3,алёна привет,2,4.0
3,анабиоз,2,4.0
3,анархия мать порядка,3,6.0
3,анастасия,5,8.0
3,анастасия анатольевна,5,8.0
3,анатолий,2,4.0
3,анатольевна,5,8.0
3,андрей,4,7.0
3,андрюша,2,4.0
3,анечка,2,4.0
3,анечку,2,4.0
3,анна,2,4.0
3,анна докучаева,3,6.0
3,аннотация,2,4.0
3,аннушка разлила,2,4.0
3,аннушка разлила масло,2,4.0
3,антон олень,3,6.0
3,анютка,3,6.0
3,аня,32,18.0
3,аня аня,4,7.0
3,аня аня аня,2,4.0
3,аня аня дрянь,2,4.0
3,аня зануда,3,6.0
3,аня и влад,2,4.0
3,аня истеричка,2,4.0
3,апельсин,2,4.0
3,апельсиновый топор велосипед газон,2,4.0
3,апчхи,2,4.0
3,ариша,9,11.0
3,арматура,3,6.0
3,армения рулит,2,4.0
3,арсений,10,12.0
3,артем п****,2,4.0
3,артем привет,2,4.0
3,ассаи,2,4.0
3,астана,2,4.0
3,ася,3,6.0
3,атлант,5,8.0
3,атлант атлант,3,6.0
3,атлантис,2,4.0
3,аул,2,4.0
3,аул сборище обезьян,2,4.0
3,аурики аурики аурики,2,4.0
3,ауто,3,6.0
3,ахаха,6,9.0
3,ахахах,2,4.0
3,ахахаха,5,8.0
3,ахахахаха,8,10.0
3,баба баба,3,6.0
3,баклажан,3,6.0
3,барабанщик,2,4.0
3,барабаны,2,4.0
3,баребух,6,9.0
3,бацких,2,4.0
3,беги,5,8.0
3,без тебя,2,4.0
3,без тебя без тебя,3,6.0
3,белла,6,9.0
3,белоусов,3,6.0
3,белочка я пришла,3,6.0
3,белые,3,6.0
3,белые кораблики белые кораблики,2,4.0
3,белый,3,6.0
3,беляш,3,6.0
3,бесконечно,5,8.0
3,бизон,9,11.0
3,бичара,2,4.0
3,бла-бла-бла,3,6.0
3,благодарю,11,12.0
3,благодарю любимый,2,4.0
3,блин,2,4.0
3,боб марли,3,6.0
3,бобсоккер,2,4.0
3,богдан,9,11.0
3,богдан богдан,2,4.0
3,богдан богданов,3,6.0
3,богдан богданов фотограф,5,8.0
3,богданов,4,7.0
3,бойся меня,3,6.0
3,боль,3,6.0
3,босс,4,7.0
3,босс босс,2,4.0
3,босс босс босс босс босс босс,2,4.0
3,босс хосс босс босс босс,2,4.0
3,браво,2,4.0
3,бражник,2,4.0
3,брат,6,9.0
3,бред,2,4.0
3,британ,2,4.0
3,британка,8,10.0
3,бугагашенька,2,4.0
3,будем продолжать играть,2,4.0
3,будет,3,6.0
3,будешь,2,4.0
3,будущее,9,11.0
3,будущее предопределено,6,9.0
3,будь перешить,2,4.0
3,будь собой,2,4.0
3,бузова,2,4.0
3,бук,2,4.0
3,буряты вперед,2,4.0
3,бух,2,4.0
3,бы,2,4.0
3,быки с***,2,4.0
3,была,2,4.0
3,были,4,7.0
3,было,8,10.0
3,быстрее,4,7.0
3,быстрей пиши,2,4.0
3,быстрей спеши ты ему нужен,2,4.0
3,быстро,3,6.0
3,быть,7,10.0
3,быть быть,2,4.0
3,быть или не быть,2,4.0
3,бэлла,6,9.0
3,в,8,10.0
3,в лесу,3,6.0
3,в лесу родилась елочка в лесу она росла,2,4.0
3,в онлайн,2,4.0
3,в сердце,4,7.0
3,в следующий,2,4.0
3,валерия,3,6.0
3,валь привет,2,4.0
3,вальс,2,4.0
3,вам конец,2,4.0
3,ваниль,2,4.0
3,ваня,2,4.0
3,ваня дурачок,3,6.0
3,вас,3,6.0
3,василий,2,4.0
3,вася давай,3,6.0
3,ваш будет выдавать уже не контролирую,2,4.0
3,ваш будет выдавать чужие,2,4.0
3,ваша демократия,3,6.0
3,ваша демократия взломанная,2,4.0
3,ваши,2,4.0
3,ваши знания,2,4.0
3,ваши знания это,3,6.0
3,ваши знания это преступление против,2,4.0
3,ваши знания это преступление против природы,2,4.0
3,векторный анализ,3,6.0
3,велика,3,6.0
3,великая,2,4.0
3,вероятнее крокодил,2,4.0
3,верхний баннер,2,4.0
3,верь ничего не,2,4.0
3,ветер,4,7.0
3,вечер,2,4.0
3,вечерком,2,4.0
3,вечно,5,8.0
3,вечно вечно,2,4.0
3,вечно вечно вечно вечно и бесконечно из нашего бытия,2,4.0
3,вечность,2,4.0
3,вечный,2,4.0
3,вещи,2,4.0
3,взлом,2,4.0
3,взломанная,3,6.0
3,видео,8,10.0
3,видео смотреть,2,4.0
3,видео сюда или умри,2,4.0
3,видеть себя,2,4.0
3,видно,2,4.0
3,вика,4,7.0
3,вика вика,2,4.0
3,виктор,3,6.0
3,виктория,14,13.0
3,виктория анапа,2,4.0
3,виктория виктория,2,4.0
3,виктория виктория виктория,6,9.0
3,виктория виктория виктория виктория,4,7.0
3,вин дизель,3,6.0
3,вин дизель гуляет по газону,2,4.0
3,виолетта,9,11.0
3,вирус,2,4.0
3,витя,5,8.0
3,включайся,2,4.0
3,вкусная была,2,4.0
3,влада звезда,3,6.0
3,владивосток,3,6.0
3,владимир,5,8.0
3,власть,12,12.0
3,власть власть,3,6.0
3,власть власть власть,3,6.0
3,власть власть власть власть власть,2,4.0
3,власть народу,2,4.0
3,внимай мне,3,6.0
3,внимание,2,4.0
3,внутри,4,7.0
3,внутри себя,3,6.0
3,внутри тебя,4,7.0
3,во имя отца и сына и святого духа,2,4.0
3,во имя сатаны,3,6.0
3,вода,3,6.0
3,воздух,2,4.0
3,возмездие,3,6.0
3,вокруг,2,4.0
3,волшебство,3,6.0
3,вообще ничего не слышно,3,6.0
3,вопрос,2,4.0
3,восточный,2,4.0
3,восточный экспресс,5,8.0
3,восход,2,4.0
3,вот,5,8.0
3,вот и все стихотворение,2,4.0
3,вот ты и попался,2,4.0
3,вот это техника,3,6.0
3,вредный,2,4.0
3,время,2,4.0
3,все,21,15.0
3,все говорят,2,4.0
3,все достали,3,6.0
3,все тлен,5,8.0
3,все умрем,2,4.0
3,все хорошо,3,6.0
3,всегда говори да,2,4.0
3,всем пока,2,4.0
3,всех,2,4.0
3,вхл,2,4.0
3,вход,2,4.0
3,вшыл лучший вуз страны,2,4.0
3,вы,8,10.0
3,вы все,2,4.0
3,вы все проворонили,2,4.0
3,вы ничего,8,10.0
3,вы соглашаетесь,13,13.0
3,выдра,2,4.0
3,вызов,4,7.0
3,выйдешь,2,4.0
3,выйди,3,6.0
3,выйду ночью в поле с конем,2,4.0
3,выйти,2,4.0
3,выйти из зала,3,6.0
3,вырубил,2,4.0
3,вытащи меня,2,4.0
3,выход,4,7.0
3,выхода нет,4,7.0
3,вышел,2,4.0
3,вышел зайчик,2,4.0
3,вышел зайчик погулять,2,4.0
3,вышка,4,7.0
3,вышка лучший вуз страны,2,4.0
3,г****,4,7.0
3,гадкий я,3,6.0
3,гандонов,2,4.0
3,гарику,2,4.0
3,где,8,10.0
3,где вы,3,6.0
3,где выход,3,6.0
3,где мы,2,4.0
3,где народ,5,8.0
3,генерация бреда,3,6.0
3,гениально,2,4.0
3,геофак,2,4.0
3,гипнотизируют,3,6.0
3,главная,3,6.0
3,главное,4,7.0
3,главное любить,2,4.0
3,глеба,4,7.0
3,глюк,2,4.0
3,говномес,2,4.0
3,говори,14,13.0
3,говори нормально,2,4.0
3,говорит,2,4.0
3,говорите,5,8.0
3,говорите слова можно образовать как вам,3,6.0
3,говорите слово,2,4.0
3,говорить,11,12.0
3,говорить меньше,2,4.0
3,говорить можно,2,4.0
3,говоришь,3,6.0
3,говоришь что хочешь,3,6.0
3,говорящие друзья,2,4.0
3,год,6,9.0
3,годом,2,4.0
3,годунова,2,4.0
3,голландия,3,6.0
3,голова,5,8.0
3,голос,4,7.0
3,гондон,6,9.0
3,город,5,8.0
3,город грехов,5,8.0
3,городские легенды,6,9.0
3,горы,3,6.0
3,господи,6,9.0
3,готланд,11,12.0
3,град,2,4.0
3,градский,2,4.0
3,грехов,3,6.0
3,громче,3,6.0
3,группа баба баба,3,6.0
3,грязный,2,4.0
3,грязный мальчишка,3,6.0
3,гуляет по газу,2,4.0
3,гусеничка,2,4.0
3,да,7,10.0
3,да да,2,4.0
3,да привет,2,4.0
3,давай,18,14.0
3,давай быстрее,2,4.0
3,давай говори,3,6.0
3,давай говори давай говори,2,4.0
3,давай давай,3,6.0
3,давай дружить,2,4.0
3,давай жить дружно,3,6.0
3,давай мясо,2,4.0
3,давай поговорим,7,10.0
3,давай что не повысили,2,4.0
3,давайте уйдем отсюда,2,4.0
3,давно,3,6.0
3,даже и сказать нечего,2,4.0
3,даже не говорить,3,6.0
3,дали,3,6.0
3,дальше,3,6.0
3,дамир,2,4.0
3,дарья,6,9.0
3,дарья курамшина,2,4.0
3,дарья трутнева,2,4.0
3,даша,8,10.0
3,дева,4,7.0
3,дева дева,3,6.0
3,девочка,5,8.0
3,девочка привет,2,4.0
3,девочки простите домой,2,4.0
3,дед мороз,3,6.0
3,дедушка мороз мороз,2,4.0
3,действие,2,4.0
3,декор,2,4.0
3,дела,5,8.0
3,делаешь,2,4.0
3,делать,3,6.0
3,денег на кино,3,6.0
3,день,3,6.0
3,деньги,3,6.0
